,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
63663,0.16,1977,0.984,"['Giuseppe Verdi', 'Ileana Cotrubas', 'Plácido Domingo', 'Bavarian State Orchestra', 'Carlos Kleiber']",0.27,185933,0.0837,0,3vlzWNb7EKwIn3chmVDCl9,2.13e-05,5,0.0905,-22.964,1,"La Traviata / Act 1: ""Un dì felice, eterea""",2,1977-01-01,0.0716,169.203
54113,0.679,1989,0.000218,['Bobby Brown'],0.6759999999999999,281533,0.758,0,6OmknRIYvZmABONKgva2GK,0.000754,7,0.0291,-10.397,1,Every Little Step - Remix,1,1989-10-26,0.069,102.727
103916,0.825,1966,0.195,['The Valentines'],0.895,170440,0.339,0,0tkR7WuUpxcFA5YOQz1lcS,0.0,0,0.107,-13.688,1,(Gun Fever) Blam Blam Fever,1,1966-04-04,0.0574,93.833
70477,0.473,1952,0.8290000000000001,"['Ludwig van Beethoven', 'Pierre Monteux']",0.298,390373,0.277,0,2AZSkZ3ciLMbLapzHYBn53,0.8320000000000001,10,0.135,-15.383,1,"Symphony No. 4 in B-Flat Major, Op. 60: IV. Allegro ma non troppo",0,1952,0.0368,149.123
113526,0.231,1980,0.12,['Genesis'],0.443,242707,0.47,0,6fQDAIVA6EadVnLzkn64Cr,1.75e-05,8,0.1639999999999999,-15.854,1,Please Don't Ask,1,1980-03-28,0.0386,167.643
41845,0.551,1976,0.00919,['AC/DC'],0.403,414027,0.8059999999999999,0,73HVgj1xXW9vuiRsFAKwyr,0.0353,2,0.113,-4.727,1,Ain't No Fun (Waiting Round to Be a Millionaire),2,1976-09-20,0.0562,123.819
122452,0.285,1941,0.995,"['Ludwig van Beethoven', 'Claudio Arrau']",0.47,104973,0.0805,0,5l7PlIqZ9luBMq94dYnaFJ,0.907,0,0.0935,-20.594,0,"6 Variations on an Original Theme in F Major, Op. 34: Variation V",0,1941,0.0535,120.411
1466,0.229,1968,0.5720000000000001,['Terry Callier'],0.272,530293,0.108,0,4pixDICoCEsdULRBrgib6q,0.0,2,0.142,-17.859,1,I’m A Drifter,2,1968-01-01,0.0351,196.108
75663,0.165,2002,0.000361,['Coheed and Cambria'],0.243,287560,0.667,0,1qpzLVYS74hmXL742TKEsz,0.0066599999999999,2,0.075,-6.068,0,Delirium Trigger,2,2002,0.0498,52.131
57873,0.496,1964,0.96,['Grant Green'],0.546,543307,0.429,0,09h6OHJRrSW3ke4Tlo6NP9,0.288,7,0.0985,-11.255,1,Street Of Dreams - Rudy Van Gelder Edition / Remastered 2009,1,1964,0.046,129.609
83300,0.373,1967,0.991,['Nico'],0.624,306893,0.127,0,2QFXxtnapOOKMPMeyOsJ3z,0.527,4,0.106,-17.382,0,Wrap Your Troubles In Dreams,1,1967-10-09,0.0347,98.901
51824,0.4970000000000001,1969,0.8690000000000001,['Mary Hopkin'],0.374,310213,0.292,0,6QOg1CWFpLAsIK7I54JX4G,0.0005809999999999,6,0.108,-9.404,0,Those Were The Days - Remastered,3,1969-02-21,0.0319,169.685
129744,0.46,1932,0.984,"['Marcel Pagnol', 'Raimu', 'Pierre Fresnay']",0.521,156253,0.665,0,4594sqGaoOVMQsdwMXDuKF,7.15e-06,7,0.669,-13.564,0,"Acte 3, le retour",0,1932,0.935,71.641
120018,0.597,2015,0.7509999999999999,"['Phillipa Soo', 'Lin-Manuel Miranda']",0.647,47943,0.115,0,1dZutYKh4BtPlxbC81wV34,0.0,5,0.0858,-16.826,1,Best of Wives and Best of Women,3,2015-09-25,0.0544,131.50799999999998
148724,0.792,1997,0.0684,['Fleetwood Mac'],0.455,240707,0.8859999999999999,0,2TeczJua7d0fQenCUUeyMI,9.67e-06,2,0.282,-7.6629999999999985,1,"Temporary One - Live at Warner Brothers Studios in Burbank, CA 5/23/97",3,1997-08-19,0.138,80.767
145485,0.757,2004,0.285,['Ivy Queen'],0.836,186507,0.8420000000000001,0,7mY1dIaY9vY6Jrlrjg3dRn,0.0,5,0.277,-5.233,1,Quiero Bailar,3,2004-01-27,0.105,94.946
62063,0.8240000000000001,1977,0.313,['Lynyrd Skynyrd'],0.6990000000000001,322373,0.424,0,3tNh7A8op9SaaYP5W3D3Ro,0.0751,5,0.374,-11.496,1,I Never Dreamed,2,1977-10-17,0.0277,120.027
103502,0.6709999999999999,2008,0.6829999999999999,['Trampled by Turtles'],0.469,259893,0.6829999999999999,0,7xTYjomSnbCgTPtiHIXpeo,0.000846,3,0.103,-5.085,1,Shenandoah,2,2008,0.0293,102.027
67827,0.509,1979,0.00652,['Led Zeppelin'],0.454,407240,0.779,0,2fvLQe9ZlRaEJ5o4sG3TbM,0.48,2,0.0963,-8.443999999999999,1,In the Evening - 1990 Remaster,3,1979-08-15,0.0428,103.161
5302,0.647,1960,0.524,['Babatunde Olatunji'],0.715,205267,0.895,0,1TPjiTZKkLLcrmpONrLYjY,0.00685,0,0.117,-4.5360000000000005,1,Jin-Go-Lo-Ba (Jin-Go-Low-Bah),1,1960-02-15,0.0419,125.995
134615,0.8220000000000001,1974,0.464,['Average White Band'],0.747,216200,0.669,0,504YWGrxtqNg9tjIOxMHOH,0.0111,0,0.0843,-12.648,1,You Got It,1,1974,0.0372,125.762
87685,0.8340000000000001,1927,0.994,['Francisco Canaro'],0.858,173173,0.302,0,472o20rf60bWSwRf3avlxP,0.81,5,0.114,-13.869000000000002,1,Broche de Oro - Instrumental (Remasterizado),0,1927-08-16,0.0714,112.806
128440,0.447,1993,0.0374,['Janet Jackson'],0.653,271640,0.976,0,0t414ewhjcIiuPVF3QECz2,0.00173,11,0.561,-5.172999999999999,0,If,3,1993-05-18,0.0797,105.575
163375,0.838,1954,0.662,"['Clifford Brown', 'Max Roach Quintet']",0.526,414267,0.71,0,10pXPSiE2qtzLMyeic3Vdm,0.0998,10,0.234,-9.846,1,The Blues Walk,1,1954-12-01,0.0455,129.588
52037,0.364,2004,5.400000000000001e-05,['Joe Satriani'],0.55,391080,0.953,0,1nTIlEfFDYpeRTkvhdF6I3,0.927,2,0.118,-3.65,1,If I Could Fly,2,2004-04-13,0.0343,129.987
42697,0.399,2019,0.13,['Taylor Swift'],0.7559999999999999,223293,0.449,0,1SymEzIT3H8UZfibCs3TYi,0.0,9,0.114,-8.746,1,Afterglow,3,2019-08-23,0.0344,111.011
151866,0.8759999999999999,1929,0.498,['Эрнест Хемингуэй'],0.72,259510,0.2,1,1tp73LRC2YNN1yce3AMPUu,0.0,6,0.373,-18.404,1,Часть 66.3 & Часть 67.1 - Прощай оружие,0,1929,0.935,115.069
138230,0.0399,2005,1.5399999999999998e-05,['Gojira'],0.271,348013,0.982,0,4ZF3jGBNbIRd24sZ88tZPi,0.000906,2,0.923,-2.863,1,From The Sky,2,2005,0.127,115.962
102621,0.87,1965,0.684,['Buddy Holly'],0.34,163173,0.4970000000000001,0,1TpiyJ8UuqQAjiR0c56E4o,0.0514,1,0.3,-9.666,1,I Gambled My Heart,1,1965-01-01,0.0322,159.805
52199,0.1369999999999999,2017,0.994,['Thomas Loof'],0.354,248651,0.0284,0,4CUChWZSJxtBpACA0j55Bk,0.958,5,0.129,-25.716,1,How Far I'll Go,3,2017-10-20,0.0438,139.832
2403,0.7559999999999999,2012,0.0384,['MKTO'],0.72,175427,0.7909999999999999,0,6FE2iI43OZnszFLuLtvvmg,0.0,1,0.157,-4.689,1,Classic,3,2012,0.124,102.071
87381,0.449,2020,0.5760000000000001,['Morgan Wallen'],0.621,239120,0.763,0,09pDkc318tcYNs9N1HX0q5,0.00774,7,0.223,-5.912999999999999,0,Livin’ The Dream,3,2020-11-19,0.0267,127.049
159677,0.6859999999999999,2020,0.141,['ROLE MODEL'],0.765,153293,0.6629999999999999,0,0NuWgxEp51CutD2pJoF4OM,0.000297,0,0.0924,-5.223,1,blind,3,2020-10-21,0.0652,150.091
33377,0.971,1995,0.0829,['Banda Machos'],0.754,158293,0.6859999999999999,0,34QLjltck9rUXp6XQKkRw4,0.0082,2,0.0294,-13.562,1,El puchoncito,2,1995-08-14,0.0603,155.809
82105,0.928,1950,0.99,['Βαϊος Μαλλιάρας'],0.484,208004,0.436,0,18IDFeZ89U75N2bpvepJyG,0.878,2,0.0965,-6.557,0,Αργήτικο,0,1950-01-01,0.04,117.351
124815,0.615,1970,0.0503,['Jimmy Cliff'],0.618,175027,0.435,0,0Gms0Ad9iBfwoInbDbSoLn,7.19e-06,1,0.158,-16.320999999999998,1,Come Into My Life - Single Version,1,1970,0.059,166.351
24783,0.778,1963,0.754,['Bob Dylan'],0.494,214347,0.291,0,65ha8B2qzkouyC472axyMV,3.11e-06,7,0.0774,-14.048,1,Whatcha Gonna Do? - Witmark Demo - 1963,1,1963-01-04,0.0532,175.206
155502,0.935,1995,0.0655,['Jerry Reed'],0.603,200160,0.927,0,1U3cHJ6TuEkcR6mjaQ8gdT,0.0227,7,0.107,-10.682,1,"Texas Bound and Flyin' (from the Motion Picture ""Smokey and the Bandit II"")",2,1995,0.0343,127.329
111601,0.106,1953,0.973,"['Richard Wagner', 'Josef Greindl', 'Philharmonia Orchestra', 'Wilhelm Furtwängler']",0.204,172427,0.26,0,66Nv8GLzM6omtavF04Ft7g,0.000155,0,0.199,-11.501,1,"Wagner: Tristan und Isolde, WWV 90, Act 1 Scene 3: ""Da Friede, Sühn' und Freundschaft"" (Brangäne, Isolde)",0,1953,0.0425,77.718
528,0.377,2011,0.104,['NEEDTOBREATHE'],0.516,250467,0.8440000000000001,0,5IChepDidVaL8UkG6PuzB2,0.0,0,0.276,-4.129,1,Keep Your Eyes Open,3,2011-09-19,0.0468,79.018
27467,0.472,2002,0.265,"['Jennifer Lopez', 'LL Cool J']",0.6990000000000001,254467,0.6679999999999999,0,3kgutGd839IOYRl6ekeq6V,0.0,1,0.141,-5.305,1,All I Have (feat. LL Cool J),3,2002-11-19,0.106,83.074
36894,0.61,1990,0.0557,['Maná'],0.742,279307,0.629,0,0XEDnYlQT9MyZ6dSGpDZRP,0.000134,11,0.173,-4.842,0,Soledad,1,1990-07-02,0.0465,144.471
73728,0.773,1958,0.725,"['Gil Evans', 'Cannonball Adderley']",0.494,197880,0.474,0,15apl0uarydomWG39gDi6x,4.36e-06,1,0.391,-13.783,1,King Porter Stomp,1,1958-09-01,0.0583,122.041
166484,0.18,1965,0.867,['Burl Ives'],0.355,132867,0.122,0,6P3R49Jo7wWUw0z13PxOFf,2.33e-06,5,0.0912,-14.706,1,I Heard The Bells On Christmas Day,1,1965-01-01,0.0312,108.532
18701,0.315,1956,0.7140000000000001,['Bob Dorough'],0.579,242200,0.092,0,0nduUX0rAOzhiVfSeT9ZOP,0.00153,1,0.102,-19.774,1,Midnight Sun,0,1956-10-01,0.0488,120.997
4604,0.332,1944,0.992,"['Manorama', 'P. Leela']",0.435,199200,0.184,0,0d8eCD9KaANSe9tctDU7al,5.429999999999999e-05,9,0.291,-7.874,0,Bade Saba Machal Rahi,0,1944-12-31,0.0424,146.968
31978,0.916,1967,0.872,['Elvis Presley'],0.556,96907,0.685,0,6SxIXrUzcJpyTCIeHFbBFp,0.00593,8,0.301,-10.300999999999998,1,If The Lord Wasn't Walking By My Side,1,1967-02-01,0.0413,145.899
113885,0.7709999999999999,1979,0.391,['Bee Gees'],0.696,236000,0.547,0,3AWbzS3eI2iXm7dJZcnv6p,0.00549,7,0.338,-11.501,1,I'm Satisfied,2,1979-02-05,0.0615,81.936
7440,0.255,2001,0.00209,['Staind'],0.471,242600,0.846,0,70b6WxS0cjxbQqvdu4Q4Sa,0.0369,1,0.126,-3.632,1,Fade,2,2001-05-22,0.0416,116.469
15503,0.78,1929,0.291,['Эрнест Хемингуэй'],0.643,373012,0.248,1,62foFCMmNkzVDJFvwWg51s,0.0,11,0.46,-18.628,0,Часть 46.2 & Часть 47.1 - Прощай оружие,0,1929,0.93,84.471
44951,0.772,1960,0.602,['John Lee Hooker'],0.711,134174,0.334,0,2OigRCY3ff6sAmQRrJwMGC,0.00135,5,0.346,-14.638,0,I Wanna Walk,1,1960-01-01,0.0499,107.863
11230,0.657,1943,0.993,"['Motilal', 'Anjali Devi']",0.685,201421,0.174,0,1pKFcVvcbmE2ggIyGm5irR,0.193,11,0.183,-9.194,0,Kanton Sa Chubha Jata Hai,0,1943-12-31,0.0683,124.229
37667,0.268,1939,0.959,['Billie Holiday'],0.501,192960,0.116,0,2uCNtq8SMxd3H4RHr4WgpK,0.0,7,0.13,-11.909,1,Our Love Is Different,0,1939,0.0304,84.87100000000002
85864,0.613,2012,0.433,['Sleeping With Sirens'],0.639,209573,0.435,0,6gr1b9QdhEkAfGbq07dBSf,0.0,9,0.11,-8.328,1,Scene Three - Stomach Tied In Knots,3,2012-06-26,0.0494,110.061
115212,0.616,1990,0.342,['Conway Twitty'],0.6990000000000001,200573,0.481,0,2P5cs4dxVw6mRrdD4JR0Ti,0.0,1,0.113,-12.179,0,Saturday Night Special,2,1990-01-01,0.0355,102.937
88346,0.831,1949,0.988,['Os Cariocas'],0.593,149375,0.405,0,2JLI5mAsVrs1T1SxTCkPNt,0.000372,10,0.218,-14.813,1,Cadê a Jane,0,1949-03-20,0.0909,103.202
40747,0.568,1982,0.304,['Jerry Garcia'],0.77,355853,0.383,0,0qM3nj7b36EtasNKk80nLE,0.00292,5,0.0652,-9.338,1,Dear Prudence - Bonus Track,3,1982-11-15,0.0355,75.91
79167,0.168,1994,0.861,['Keith Jarrett Trio'],0.404,210066,0.0602,0,3gMMHNUrq3rPeUfgQcAJ2H,0.901,11,0.703,-26.459,0,Pretty Ballad,3,1994,0.0422,106.82
149265,0.638,1959,0.672,['Ella Fitzgerald'],0.475,150773,0.534,0,72V8pG1lWEQukQ3wVqjTGX,0.0,11,0.19,-7.845,0,Beat Me Daddy Eight To The Bar,1,1959-01-01,0.1639999999999999,170.43599999999995
55750,0.933,1946,0.994,"['Johannes Brahms', 'Eugene Istomin']",0.7120000000000001,36213,0.354,0,3oyCeOc0nYcunZ6ylyzlp3,0.91,10,0.131,-19.785,1,"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXIII - Vivace",0,1946,0.0448,106.874
28736,0.963,2003,0.523,['El Viejo Paulino Y Su Gente'],0.8190000000000001,178680,0.615,1,58ozsIURaouwHlQbGJ2sey,1.48e-06,7,0.0794,-8.834,1,El Mono De Alambre,2,2003-01-01,0.092,100.364
29398,0.469,2011,0.285,['Simon Curtis'],0.58,201951,0.955,0,4ONObLBeax6CJmc15r9uCS,0.0,2,0.448,-0.961,0,Superhero,3,2011-06-07,0.154,81.999
63530,0.299,1997,0.24,['Erykah Badu'],0.818,117600,0.236,0,15QJXeFMsil7J8hHWaC8Ma,0.00942,1,0.163,-11.335,1,Rim Shot - Intro,3,1997-01-01,0.134,80.108
64776,0.623,1957,0.792,['Ray Charles'],0.696,155507,0.547,0,5P11rW6aJErF37MTfRZS31,0.0,5,0.155,-5.954,0,"Hallelujah, I Love Her So",3,1957-01-01,0.1689999999999999,73.203
164264,0.0517,2020,0.917,['Billie Eilish'],0.38,242265,0.219,0,73SpzrcaHk0RQPFP73vqVR,0.0104,4,0.0827,-13.273,0,No Time To Die,3,2020-02-13,0.0358,73.53699999999998
49736,0.875,1998,0.8590000000000001,['Hank Williams'],0.7609999999999999,174200,0.459,0,61Ycmxfhb40T1Iiv7BanoR,0.0,4,0.128,-9.429,1,Mind Your Own Business - Single Version,2,1998-09-22,0.0321,140.649
163666,0.917,1960,0.75,['The Everly Brothers'],0.7040000000000001,138027,0.534,0,5JLpQGgAYf2JajNQq0Q4Co,0.0,9,0.199,-10.798,1,So How Come (No One Loves Me) - Remastered Version,1,1960-10,0.0325,117.886
48419,0.474,1973,0.981,"['Oscar Peterson', 'Joe Pass', 'Niels-Henning Ørsted Pedersen']",0.339,226667,0.14,0,2SCurcXhp10jup24oJtDoz,0.853,11,0.932,-27.464,0,Come Sunday - Live,1,1973,0.0783,78.165
91314,0.386,1965,0.46,['The Yardbirds'],0.541,238333,0.654,0,6eZM1KYhOV00SAla8zN66e,7.22e-06,11,0.265,-8.676,0,You're a Better Man Than I - 2015 Remaster,1,1965,0.039,132.157
84293,0.265,2013,0.623,['Connan Mockasin'],0.447,301693,0.322,0,07ahbydCmD0CLoN2zIx8bR,0.00177,7,0.0975,-9.868,0,"I'm The Man, That Will Find You",2,2013-11-05,0.0448,143.667
44517,0.237,2018,0.034,['Des Rocs'],0.51,207142,0.759,0,481idAnpIOHEjR4YPsbA0y,0.0,9,0.077,-4.854,1,Let Me Live / Let Me Die,3,2018-11-02,0.101,91.123
130258,0.425,1937,0.987,['Bibbo'],0.345,200520,0.216,0,3AACkO2hil4vcHNgJqKyYw,0.185,5,0.257,-10.867,0,Sansar Ho Prem Ka Mandir,0,1937-12-31,0.0532,75.866
94864,0.928,1990,0.0676,"[""The La's""]",0.498,104733,0.952,0,3EN23ywIcBmeQ984QLaZ3M,0.166,0,0.0706,-7.039,1,Feelin',1,1990,0.0395,92.104
49548,0.429,1997,0.172,['Pavement'],0.718,188293,0.6579999999999999,0,6bIC75pQuTldLZPgSmlu1I,4.45e-05,2,0.139,-7.392,1,Stereo,2,1997,0.0528,109.104
71432,0.185,1957,0.862,['Frank Sinatra'],0.352,261493,0.054,0,1hgWYsb9ze1QTg62wc0OVd,0.00096,1,0.106,-18.811,1,P.S. I Love You - Remastered,1,1957,0.0396,61.987
159133,0.303,2007,0.203,['Keyshia Cole'],0.422,260093,0.736,0,1dObJGQUgJ7tWxJ0byON6W,0.0,5,0.102,-4.426,0,I Remember,3,2007-01-01,0.049,129.278
137981,0.108,1957,0.763,['Ray Conniff'],0.217,179467,0.185,0,2KAavY9Y5XBYLJZNLT2Mar,0.618,5,0.219,-15.708,1,In The Still Of The Night,2,1957,0.0331,123.327
102996,0.8420000000000001,1963,0.994,['Bill Evans'],0.433,168093,0.262,0,2FJV0buEu8VSpDrVjc6t7Q,0.885,5,0.128,-18.901,1,How About You?,1,1963,0.0361,109.314
88108,0.597,1962,0.91,['Oscar Peterson Trio'],0.535,271173,0.278,0,2Aa35IujvL01leI76HRvTK,0.911,5,0.2,-17.892,0,Tangerine,1,1962-01-01,0.0397,79.042
136650,0.166,1963,0.967,['紫薇'],0.256,249667,0.263,0,7epbq4AVxaug8peQSKOZTm,0.000447,0,0.228,-9.93,1,河邊春夢,1,1963-02-19,0.0301,101.001
89276,0.456,1953,0.5660000000000001,['Wolfgang Weyrauch'],0.655,1118786,0.144,0,2LBglZX5m9CfoQTMxyprnk,0.0,1,0.389,-22.394,1,Kapitel 1 - Das Wirtshaus im Taunus und andere Erzählungen,0,1953,0.945,76.64
139767,0.5329999999999999,1945,0.131,['Эрих Мария Ремарк'],0.735,107700,0.124,1,4tn4d8Khy42Dz7EsT8Id3O,2.09e-05,2,0.113,-21.402,0,Часть 76.2 - Триумфальная арка,0,1945,0.927,121.357
142396,0.639,1930,0.993,['Danai Stratigopoulou'],0.37,188347,0.347,0,3eNyDWvRZPAU4vOLtnZBfa,0.755,2,0.263,-10.263,0,Tha Ksanartheis,0,1930-01-01,0.0332,108.364
8282,0.214,1956,0.968,['Ella Fitzgerald'],0.294,248293,0.0746,0,6YfENuSapCnMm1ADJ17fy0,0.000106,0,0.114,-16.322,1,Dancing On The Ceiling,1,1956-01-01,0.0323,70.09100000000001
133484,0.892,1955,0.105,"['Agung, tambul, and dabakan']",0.591,73893,0.625,0,0NWUv24ksRFmKuG3XrGamu,0.8640000000000001,11,0.0568,-11.876,0,Tagunggo' Rhythm,0,1955-01-01,0.0533,153.377
88980,0.7390000000000001,2018,0.122,['Juice WRLD'],0.75,102560,0.387,1,2EhJijFUs0WUmNClDBpYJq,0.0,1,0.0993,-10.123,0,Make It Back,3,2018-10-19,0.487,143.019
99703,0.6970000000000001,2007,0.6659999999999999,"['Amber Efe', 'Kate Shindle', 'Laura Bell Bundy', ""'Legally Blonde' Ensemble"", 'Manuel Herrera', 'Matthew Risch']",0.715,207027,0.35,0,41WDvgF7RgCXfLN9iKWVhp,0.0,2,0.523,-11.138,1,There! Right There!,3,2007-07-16,0.445,127.869
118676,0.954,1951,0.8009999999999999,"['Sister Rosetta Tharpe', 'The Rosettes']",0.62,176613,0.598,0,3AuF33hvTc8kOUBTXhjbOK,0.0891,3,0.208,-7.379,1,God's Mighty Hand,0,1951-10-13,0.0359,140.218
110237,0.381,1962,0.8440000000000001,['The Dubs'],0.22,136253,0.304,0,6mTi7XO9kX7eWh1NCt70wF,0.0,1,0.0768,-9.697,1,Could This Be Magic,1,1962,0.0316,204.071
118290,0.887,1940,0.601,['Rita Abatzi'],0.368,193040,0.509,0,3mRB7YM97Kr7eRcI2d6gG9,0.000264,7,0.199,-8.292,1,Το φερετζέ,0,1940-01-01,0.056,182.178
126543,0.5479999999999999,1956,0.856,['Duke Ellington'],0.602,219027,0.183,0,6nS4Ny3gzS3O0PkibMPleE,0.0,0,0.442,-24.088,0,"Father Norman O'Connor Introduces Duke & The Orchestra / Duke Introduces Tune & Anderson, Jackson, & Procope - Live",1,1956,0.732,116.602
15946,0.491,1988,0.00617,['Cinderella'],0.374,322373,0.578,0,6rsmUTZe2G14DPkjAhL7HK,0.286,5,0.146,-9.509,1,Long Cold Winter,2,1988,0.0313,111.534
2661,0.174,2002,0.0293,['Hans Zimmer'],0.219,381200,0.578,0,75OrTolKEnimJj625JUIft,0.927,7,0.108,-12.249,1,Run Free,3,2002-05-04,0.0615,135.061
41805,0.463,1980,0.0104,['Iron Maiden'],0.358,253053,0.958,0,3Yr6gFCbIUiOmrursFovAF,8.2e-06,0,0.406,-4.117,1,Charlotte the Harlot - 2015 Remaster,1,1980-04-14,0.133,106.922
120637,0.5529999999999999,1945,0.291,['Эрих Мария Ремарк'],0.655,117836,0.174,1,0bbqXsaa6IkXJL97teqyOa,6.29e-06,0,0.117,-20.096,1,Часть 62.4 & Часть 63.1 - Триумфальная арка,0,1945,0.951,153.116
50023,0.785,1933,0.885,['Billie Holiday'],0.745,171240,0.219,0,49yVuNkUwDUiXuSGWgKmLH,0.0,5,0.675,-11.547,1,Without Your Love - Take 1,1,1933,0.047,118.725
63269,0.955,1992,0.021,"['Darlene Love', 'Ronnie Spector']",0.421,167467,0.809,0,5dGoL66uPJVtT96F2DWHci,0.0,6,0.371,-7.385,0,Rockin' Around The Christmas Tree,1,1992-10-20,0.051,167.418
8930,0.878,1930,0.989,"['Francisco Canaro', 'Ernesto Fama']",0.64,206987,0.393,0,0snHQiOVJWntkr63zcTHp6,0.638,4,0.146,-7.987,1,Bravos Cadetes - Remasterizado,0,1930-12-05,0.0797,112.799
16285,0.9,2011,0.0579,['Billy Currington'],0.674,223840,0.919,0,5Xc1asNg5VerELR1wFjAey,0.0,2,0.113,-2.987,1,That's How Country Boys Roll,2,2011-01-01,0.0347,120.968
40321,0.899,1971,0.0551,['The Doors'],0.78,253973,0.693,0,6ieXnWm8uineF8k9Ugn5DG,0.128,9,0.0463,-9.429,1,The WASP (Texas Radio and the Big Beat),3,1971-04-19,0.0487,119.476
137542,0.292,1997,0.507,['Link Wray & The Wraymen'],0.415,144667,0.509,0,6O5Uy3OvKyUsZ5cqon3em1,0.307,2,0.113,-10.335,1,Jack the Ripper,1,1997-01-01,0.0321,85.271
655,0.448,1993,0.868,['Morphine'],0.654,154173,0.208,0,6QQ8diRSTraMgZIE4O0LNy,0.899,2,0.108,-19.584,1,Good,2,1993,0.0435,89.258
74767,0.119,1998,0.648,['Michael W. Smith'],0.277,256520,0.454,0,5eAHpeMY5HQI9NMAML9XbJ,0.0,3,0.104,-9.988,1,Christmastime,2,1998-06-01,0.0339,103.831
7393,0.53,1972,0.118,['Seals and Crofts'],0.638,218707,0.6629999999999999,0,2uG7i3Aymv5gJuW5CmW19G,0.000115,0,0.118,-11.304,1,When I Meet Them,1,1972,0.0282,102.389
15040,0.26,1993,0.068,['Los Bukis'],0.633,248560,0.461,0,3FKDvQRZImg9cl1jcaQiHX,0.0,9,0.13,-11.208,1,Acepto Mi Derrota,3,1993-01-01,0.0294,144.51
154669,0.968,1980,0.322,['Warren Zevon'],0.6940000000000001,188200,0.726,0,24tc3OZ7YRdtQofd23niCE,0.0,11,0.293,-12.987,1,A Certain Girl,1,1980-01-01,0.0427,121.977
164813,0.0,2015,0.991,['Natural White Noise Relaxation'],0.0,163987,0.00102,0,1SZh3eUOXgzLqZ19mQlIQ9,0.257,1,0.111,-25.555,1,Premium Brown Noise: Best of Constant Pacific Ocean Roar Sounds to Induce Sleep,3,2015-02-19,0.0,0.0
59801,0.38,1962,0.718,['The Smothers Brothers'],0.457,183240,0.277,0,1VnFi0GgOUTrOhyRn6CnWU,0.0,7,0.6890000000000001,-21.019,1,Laredo,0,1962,0.7240000000000001,147.983
35393,0.528,1989,0.633,['Eric Clapton'],0.71,384467,0.387,0,0KaAAVQxLIjB7HtjwlCZ5p,0.00442,9,0.121,-13.034,0,Old Love,2,1989-11-07,0.0349,142.032
150647,0.177,2015,0.312,['Morgan Wallen'],0.458,249755,0.545,0,5Gy4y79aKl44KZ2BpmgY7P,2.76e-06,5,0.119,-6.2479999999999976,1,Stand Alone,3,2015-08-24,0.0285,147.939
67654,0.382,1967,0.82,['Bob Dylan'],0.493,214333,0.16,0,3VtojFfH6vjWzqqWDz7d4F,0.0,7,0.103,-15.380999999999998,1,"It Ain't Me, Babe",1,1967,0.0317,104.797
58234,0.414,2020,0.155,['Jaden'],0.748,189750,0.696,0,4kTliHBy7w2SOMtm8qMmOW,0.00259,6,0.139,-8.927,1,I'm Ready,3,2020-11-10,0.165,129.99200000000002
81872,0.852,1963,0.716,['Percy Faith & His Orchestra'],0.506,124333,0.5820000000000001,0,19IyhU1mAHTh07VXeInfuL,0.926,0,0.379,-11.983,1,I Will Follow You,1,1963-01-01,0.0346,126.975
7044,0.1689999999999999,1951,0.875,['Thelonious Monk'],0.5529999999999999,190467,0.317,0,1PjvmeUrBN4mHw6LVTvkuz,0.00955,1,0.102,-13.658,1,"Ruby, My Dear",2,1951,0.0343,72.518
127959,0.359,2011,0.0189,"['LMFAO', 'Lauren Bennett', 'GoonRock']",0.75,262173,0.727,0,0IkKz2J93C94Ei4BvDop7P,0.0,5,0.266,-4.21,0,Party Rock Anthem,3,2011-01-01,0.142,129.993
151791,0.0628,1969,0.721,['Pink Floyd'],0.15,419907,0.325,0,1PaiKdq5vIqoQ1OuQminON,0.588,8,0.136,-13.906,0,"Sysyphus, Pt. 4",1,1969-10-25,0.0655,137.064
84151,0.5489999999999999,2010,0.0867,['Tikkle Me'],0.55,222404,0.884,0,4ZlQzskKkK4jsbcqO96luB,1.55e-05,9,0.68,-5.507999999999999,1,Blow My Brains Out,3,2010-03-23,0.0363,145.029
12342,0.338,1952,0.981,"['Wolfgang Amadeus Mozart', 'Rudolf Serkin', 'Alexander Schneider', 'Columbia Symphony Orchestra']",0.35,432880,0.206,0,30cM9v0lSkGlAPS3ndCsGZ,0.8640000000000001,7,0.305,-18.886,1,"Piano Concerto No. 17 in G Major, K. 453: III. Allegretto",0,1952,0.0363,81.225
100447,0.0732,1931,0.992,"['Frédéric Chopin', 'Robert Lortat']",0.34,244653,0.254,0,7uMLaadWqP14B6c8ejeQ8b,0.904,11,0.108,-20.531,1,"12 Études, Op. 25: No. 10 in B Minor ""Octave""",0,1931,0.0327,97.246
47920,0.6409999999999999,1962,0.632,"['Stan Getz', 'Charlie Byrd']",0.474,120600,0.361,0,2JWtOl2DS4L7ERgTgChLTU,9.8e-05,0,0.13,-17.653,1,Desafinado - Single Version,1,1962-04-20,0.0899,174.368
